id,age,job_cl,marital_cl,education_cl,default_cl,housing_cl,loan_cl,contact_cl,month_cl,day_of_week_cl,duration,campaign,pdays,previous,poutcome_cl,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_cl
5150,29280,26,2,1,3,0,0,0,0,1,4,378,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5151,35117,43,4,0,0,0,0,0,0,2,4,663,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
5152,16462,27,1,1,2,1,0,0,1,4,2,104,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5153,25518,34,7,0,0,0,0,0,0,8,2,905,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0
5154,16198,29,1,1,1,0,0,0,0,4,1,966,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
5155,39008,30,6,1,5,0,1,0,0,9,2,343,1,4,2,2,-3.0,92.713,-33.0,0.715,5023.5,1
5156,19705,56,0,0,0,0,1,1,0,5,3,260,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
5157,28766,24,0,1,0,0,0,0,0,1,3,127,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
5158,39541,52,0,0,5,0,1,0,0,1,2,387,2,999,0,0,-1.8,93.749,-34.6,0.654,5008.7,1
5159,37379,42,4,2,5,0,0,0,0,5,2,266,2,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,0
5160,36189,38,4,0,0,0,0,0,0,2,2,187,2,2,1,2,-1.8,92.893,-46.2,1.27,5099.1,1
5161,34213,52,0,0,0,0,1,0,0,2,2,429,3,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
5162,19381,41,0,1,0,1,0,1,0,5,2,132,3,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
5163,30434,35,1,1,2,0,0,0,0,2,0,265,2,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,1
5164,18002,53,10,0,4,1,1,1,0,4,2,68,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5165,40757,33,0,0,0,0,0,0,0,6,3,234,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0
5166,23235,58,5,0,4,0,1,0,0,5,1,556,6,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
5167,36819,57,4,0,5,0,1,0,0,3,0,112,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5168,38934,56,10,2,4,0,0,0,0,8,2,414,1,999,1,1,-3.4,92.649,-30.1,0.716,5017.5,1
5169,33998,36,3,1,1,0,0,0,1,2,2,216,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
5170,22208,30,0,1,0,0,0,0,0,5,3,162,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
5171,30823,28,3,1,5,0,0,0,0,2,1,87,4,999,1,1,-1.8,92.893,-46.2,1.344,5099.1,0
5172,23873,32,0,2,0,0,2,2,0,5,4,136,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
5173,30832,47,8,0,5,1,0,0,0,2,1,197,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
5174,34324,50,7,0,2,1,1,0,0,2,3,291,1,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
5175,10167,52,1,0,4,1,0,0,1,3,3,159,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
5176,35374,27,2,0,0,0,0,0,0,2,4,131,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
5177,7877,41,7,0,4,0,1,0,1,3,0,174,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
5178,39000,38,2,1,0,0,0,0,0,9,0,329,2,999,0,0,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1
5179,8951,60,5,0,3,0,0,0,1,3,3,190,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
5180,35873,48,8,0,0,0,0,0,0,2,4,316,2,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
5181,6196,33,7,0,0,0,1,0,1,2,1,367,5,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5182,40400,77,5,0,4,0,1,0,0,5,3,318,1,9,4,1,-1.7,94.027,-38.3,0.904,4991.6,1
5183,2697,38,1,0,6,1,0,0,1,2,2,476,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
5184,40616,22,0,1,0,0,0,0,0,6,0,194,2,999,3,1,-1.1,94.199,-37.5,0.882,4963.6,1
5185,14010,40,2,1,3,0,0,1,0,4,4,919,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5186,39623,44,0,1,0,0,0,0,0,2,4,211,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7,1
5187,4427,33,0,0,0,0,1,0,1,2,1,194,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5188,40063,21,6,1,5,0,0,1,0,4,3,173,11,9,2,1,-1.7,94.215,-40.3,0.81,4991.6,0
5189,10907,43,1,0,6,0,0,0,1,3,2,1540,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,1
5190,33564,33,3,0,1,0,0,0,0,2,1,737,3,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
5191,18263,40,7,1,0,0,0,0,0,4,2,1065,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
5192,36762,25,9,0,0,0,1,0,0,3,1,529,2,999,0,0,-2.9,92.963,-40.8,1.286,5076.2,1
5193,5652,41,3,0,1,1,0,0,1,2,0,679,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1
5194,9699,48,0,0,1,1,0,0,1,3,0,65,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
5195,7391,37,1,0,2,1,1,0,1,2,4,343,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
5196,9559,35,0,0,1,0,0,1,1,3,0,172,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
5197,35233,21,6,1,1,1,1,0,0,2,4,885,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
5198,39768,72,5,1,0,0,1,0,0,2,4,114,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
5199,30007,64,5,0,0,0,1,0,0,1,1,157,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5200,26000,53,1,2,2,0,1,0,0,8,2,625,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
5201,41027,37,3,0,1,0,0,1,0,7,4,608,2,12,2,1,-1.1,94.601,-49.5,1.029,4963.6,1
5202,36341,31,0,1,0,0,0,0,0,3,1,282,2,13,1,2,-2.9,92.963,-40.8,1.262,5076.2,1
5203,3465,43,0,0,0,0,0,0,1,2,3,493,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5204,15287,29,1,1,3,0,1,0,0,4,3,43,8,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
5205,2036,32,0,1,0,0,1,0,1,2,0,409,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5206,34898,39,2,1,1,0,0,0,0,2,4,642,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
5207,38033,76,5,0,4,0,0,0,0,6,2,259,2,3,1,2,-3.4,92.379,-29.8,0.7809999999999999,5017.5,1
5208,33850,31,3,1,6,0,0,0,0,2,2,734,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
5209,26018,38,0,1,0,0,1,0,0,8,2,79,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
5210,14286,47,5,1,6,1,0,0,0,4,0,315,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5211,13049,38,1,0,2,1,1,0,0,4,1,283,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5212,27383,42,0,0,0,0,0,0,0,8,4,184,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
5213,14655,37,0,1,0,1,1,0,0,4,1,150,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
5214,20075,49,3,0,1,0,0,1,0,5,0,382,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5215,25700,36,8,1,0,0,0,0,0,8,2,95,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
5216,7125,43,0,0,2,0,1,0,1,2,3,207,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5217,9090,50,1,0,4,1,0,1,1,3,4,144,15,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
5218,24753,39,4,0,0,0,1,0,0,8,1,88,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
5219,383,30,6,1,5,1,1,0,1,2,1,133,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5220,27732,43,1,0,2,0,1,0,0,0,1,180,2,999,0,0,-1.8,92.843,-50.0,1.7990000000000002,5099.1,1
5221,35699,40,8,0,0,0,1,0,0,2,0,181,2,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
5222,6559,38,0,0,1,1,1,0,1,2,2,173,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5223,8217,55,4,0,0,0,0,0,1,3,1,22,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
5224,39042,84,5,0,1,0,1,0,0,9,1,351,1,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,1
5225,30103,85,5,0,4,0,1,0,0,1,0,81,1,999,0,0,-1.8,93.075,-47.1,1.392,5099.1,0
5226,40731,19,6,1,4,0,0,0,0,6,2,396,2,6,3,2,-1.1,94.199,-37.5,0.8759999999999999,4963.6,1
5227,18366,39,0,0,0,0,0,0,0,4,3,79,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
5228,39438,59,1,0,4,0,1,0,0,1,0,1397,3,999,1,1,-1.8,93.749,-34.6,0.642,5008.7,1
5229,40547,60,5,0,1,0,0,0,0,5,1,443,2,999,2,1,-1.7,94.027,-38.3,0.8859999999999999,4991.6,1
5230,30361,49,2,0,3,0,1,0,0,1,3,618,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
5231,10306,41,9,2,1,0,1,0,1,3,0,163,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
5232,39138,30,2,0,3,0,0,0,0,0,1,368,1,999,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
5233,36317,39,0,0,0,0,0,0,0,3,0,206,1,999,1,1,-2.9,92.963,-40.8,1.266,5076.2,0
5234,4851,46,10,0,4,0,1,0,1,2,2,506,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
5235,29707,19,6,1,5,0,0,0,0,1,0,205,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,1
5236,39554,52,0,0,0,0,1,1,1,1,3,395,3,999,0,0,-1.8,93.749,-34.6,0.659,5008.7,1
5237,40928,21,6,1,1,0,1,0,0,7,1,362,1,999,0,0,-1.1,94.601,-49.5,0.982,4963.6,1
5238,26475,36,1,0,2,0,0,0,0,8,3,164,4,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
5239,5036,50,1,0,4,0,1,0,1,2,2,304,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
5240,29673,52,3,0,6,0,1,0,0,1,0,157,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
5241,40660,32,1,0,4,0,1,0,0,6,2,830,2,999,0,0,-1.1,94.199,-37.5,0.88,4963.6,1
5242,39993,27,11,1,0,0,0,0,0,3,2,665,4,3,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
5243,20678,31,0,0,1,0,0,0,0,5,2,91,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5244,16639,29,2,1,0,0,1,1,1,4,2,1118,3,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5245,25940,55,2,0,2,0,1,1,0,8,2,113,2,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0
5246,39915,36,1,1,1,0,1,0,0,3,2,339,1,6,1,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,1
5247,31102,41,8,0,4,0,1,1,0,2,2,767,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
5248,40970,24,0,1,0,0,0,0,0,7,4,1176,3,3,2,2,-1.1,94.601,-49.5,0.993,4963.6,1
5249,9642,35,2,0,0,0,1,0,1,3,0,114,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
5250,39134,66,5,0,4,0,0,0,0,0,1,229,1,6,1,2,-1.8,93.369,-34.8,0.655,5008.7,1
5251,18569,42,1,0,2,1,0,0,0,4,3,367,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
5252,1190,49,10,0,4,1,1,0,1,2,3,41,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
5253,8788,24,0,1,1,0,1,0,1,3,3,131,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
5254,6750,35,8,0,1,0,1,0,1,2,2,157,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5255,26041,30,2,1,3,0,1,0,0,8,2,757,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
5256,29168,22,0,0,1,0,0,1,0,1,4,156,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
5257,11454,29,1,1,2,0,1,0,1,3,4,139,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
5258,21535,34,2,0,1,1,1,0,0,5,1,188,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
5259,3486,36,0,1,0,0,1,0,1,2,3,53,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5260,37295,32,8,0,5,0,1,0,0,5,0,352,2,999,2,1,-2.9,92.201,-31.4,0.884,5076.2,0
5261,25577,33,0,0,0,0,1,0,0,8,2,122,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0
5262,368,49,1,0,2,1,0,0,1,2,1,64,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5263,10914,31,1,0,2,0,1,0,1,3,2,1218,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
5264,39711,61,1,0,6,0,0,1,0,2,4,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
5265,7207,50,1,0,4,1,0,0,1,2,3,100,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5266,18170,38,1,0,5,0,0,1,0,4,2,225,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5267,28570,40,1,2,5,1,1,0,0,1,2,149,1,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0
5268,20395,32,2,0,0,0,0,0,0,5,1,815,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
5269,39731,22,6,1,1,0,0,0,0,2,1,272,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
5270,27878,31,0,2,0,0,0,1,0,0,0,174,2,999,1,1,-1.8,92.843,-50.0,1.56,5099.1,1
5271,40396,44,0,1,0,0,1,0,0,5,3,492,1,999,2,1,-1.7,94.027,-38.3,0.904,4991.6,0
5272,8783,52,5,0,1,0,1,0,1,3,3,48,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
5273,35395,45,8,2,0,0,1,0,1,2,4,462,4,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
5274,15625,22,1,1,2,0,0,0,1,4,0,110,7,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
5275,29302,41,0,0,1,0,1,1,0,1,4,57,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
5276,38682,54,0,0,1,0,0,0,0,8,4,402,1,3,3,2,-3.4,92.649,-30.1,0.716,5017.5,1
5277,26028,41,0,2,2,0,2,2,0,8,2,258,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
5278,39513,32,2,0,3,0,1,0,0,1,0,688,2,999,0,0,-1.8,93.749,-34.6,0.645,5008.7,1
5279,35596,39,7,2,0,0,1,0,0,2,0,140,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
5280,30020,23,0,1,0,0,0,0,0,1,2,219,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5281,29979,19,6,1,5,0,0,0,1,1,1,396,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5282,32031,35,1,0,5,0,0,0,0,2,3,1262,3,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
5283,37335,29,2,1,3,0,0,1,0,5,1,110,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,0
5284,38967,83,5,0,1,0,1,0,0,9,3,155,1,4,3,2,-3.0,92.713,-33.0,0.72,5023.5,1
5285,24019,40,3,0,1,0,0,0,1,7,1,144,1,999,1,1,-0.1,93.798,-40.4,4.968,5195.8,1
5286,40392,48,0,2,0,0,1,0,0,5,3,544,1,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,1
5287,23709,41,4,0,0,1,0,0,0,5,3,172,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
5288,6550,27,3,1,1,0,0,0,1,2,2,386,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5289,5744,31,4,0,0,0,1,0,1,2,0,100,8,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5290,31989,48,2,0,2,0,1,0,0,2,3,553,3,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
5291,33972,29,1,0,2,0,1,0,0,2,2,366,3,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
5292,37624,48,2,0,1,0,0,0,0,5,0,711,1,999,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
5293,39674,68,5,0,4,0,0,1,0,2,4,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,1
5294,12568,55,0,2,0,1,0,0,0,4,0,849,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
5295,30349,18,6,1,4,0,0,1,0,1,3,184,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
5296,9243,43,1,0,4,0,1,0,1,3,4,216,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
5297,18066,35,1,0,2,1,0,0,0,4,2,85,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5298,40705,31,1,1,2,0,0,0,1,6,0,5,1,999,0,0,-1.1,94.199,-37.5,0.879,4963.6,0
5299,37120,48,4,0,0,0,0,0,0,5,1,313,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
5300,8668,32,1,0,4,0,1,0,1,3,2,489,5,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
5301,38968,83,5,0,1,0,0,0,0,9,3,96,1,999,0,0,-3.0,92.713,-33.0,0.72,5023.5,0
5302,38284,28,0,1,1,0,1,0,1,7,2,958,1,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,1
5303,335,49,8,0,1,0,0,0,1,2,0,135,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5304,20451,35,2,1,0,0,0,0,0,5,1,439,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
5305,32072,35,4,1,1,0,0,1,0,2,4,130,2,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
5306,5269,40,1,0,2,0,0,0,1,2,4,811,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5307,37662,50,0,0,0,0,1,0,0,5,1,587,2,999,1,1,-2.9,92.201,-31.4,0.8590000000000001,5076.2,1
5308,27827,19,6,1,2,0,0,0,0,0,4,126,4,999,0,0,-1.8,92.843,-50.0,1.64,5099.1,1
5309,7186,55,10,1,2,0,1,0,1,2,3,553,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5310,24016,33,10,0,1,0,1,0,1,7,1,37,1,999,0,0,-0.1,93.798,-40.4,4.968,5195.8,1
5311,295,47,7,0,3,0,1,0,1,2,0,446,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5312,24046,45,2,2,1,0,0,0,1,7,1,141,1,999,0,0,-0.1,93.798,-40.4,4.86,5195.8,1
5313,39579,43,2,1,3,0,1,0,0,2,1,164,2,3,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,1
5314,21972,36,10,1,0,0,1,1,0,5,2,127,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5315,32380,34,7,1,3,0,0,0,0,2,4,76,2,999,1,1,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
5316,3628,40,8,0,0,0,1,0,1,2,4,803,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,1
5317,14592,32,3,1,5,1,1,0,0,4,1,981,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
5318,34833,32,0,1,5,0,0,0,0,2,4,235,2,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0
5319,37258,27,1,3,1,0,1,0,0,5,4,192,1,4,1,2,-2.9,92.201,-31.4,0.8809999999999999,5076.2,1
5320,24116,40,1,0,2,0,2,2,1,8,3,160,1,999,0,0,-0.1,93.2,-42.0,4.245,5195.8,1
5321,22917,35,2,1,1,0,0,0,0,5,0,87,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5322,2359,45,1,0,4,0,1,0,1,2,1,44,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5323,23406,30,2,1,0,0,1,0,0,5,2,157,8,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5324,24967,54,5,0,1,0,0,0,0,8,1,145,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
5325,11741,42,10,0,4,1,0,0,1,3,4,38,8,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
5326,33519,34,10,1,1,0,1,0,0,2,1,351,7,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0
5327,37188,53,2,0,3,0,0,0,0,5,3,100,1,999,1,1,-2.9,92.201,-31.4,0.883,5076.2,0
5328,36251,28,0,1,0,0,0,0,0,3,0,353,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0
5329,21353,35,0,1,0,0,1,0,0,5,0,724,12,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1
5330,24749,43,4,0,3,0,0,0,0,8,1,99,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
5331,26336,50,1,0,3,1,1,0,0,8,3,283,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1
5332,32201,33,1,1,6,0,2,2,1,2,4,833,1,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1
5333,40785,32,2,0,2,0,1,0,0,6,2,183,1,6,5,2,-1.1,94.199,-37.5,0.879,4963.6,1
5334,19364,31,0,1,0,0,0,0,0,5,2,432,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
5335,29351,35,1,0,3,0,1,0,0,1,4,317,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0
5336,18178,41,10,2,2,1,1,0,0,4,2,118,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5337,38688,69,5,0,1,0,1,0,0,8,0,178,1,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,1
5338,40561,60,0,2,3,0,0,0,0,6,2,481,1,999,1,1,-1.1,94.199,-37.5,0.8859999999999999,4963.6,1
5339,41025,25,6,1,1,0,1,0,0,7,4,554,3,999,0,0,-1.1,94.601,-49.5,1.029,4963.6,1
5340,36604,50,2,1,3,0,0,1,0,3,3,160,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,1
5341,40951,70,5,0,3,0,1,0,0,7,3,585,1,6,3,2,-1.1,94.601,-49.5,0.987,4963.6,1
5342,1904,46,1,0,2,0,0,1,1,2,4,128,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
5343,11862,46,0,0,1,0,0,0,1,3,4,7,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
5344,38743,28,4,0,0,0,1,0,0,8,2,69,3,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,1
5345,8576,30,1,0,1,0,1,0,1,3,2,301,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
5346,2330,38,1,1,2,0,0,0,1,2,1,2231,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,1
5347,30312,58,5,2,3,0,1,0,0,1,3,430,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
5348,40488,76,5,0,0,0,1,0,0,5,3,126,1,999,1,1,-1.7,94.027,-38.3,0.899,4991.6,0
5349,20171,38,0,0,0,0,0,0,0,5,0,1070,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1
5350,13187,48,8,0,0,0,0,0,1,4,2,42,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5351,37423,54,10,0,0,0,1,0,0,5,2,77,3,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,0
5352,36264,59,5,0,3,0,0,1,0,3,0,1460,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
5353,12280,34,1,0,2,0,0,0,1,4,3,225,2,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0
5354,37282,65,5,0,6,0,1,0,0,5,0,161,2,999,1,1,-2.9,92.201,-31.4,0.884,5076.2,1
5355,23350,58,1,0,4,1,0,0,1,5,2,29,21,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5356,28482,24,3,1,1,0,1,0,0,1,1,450,1,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
5357,28275,32,2,1,0,0,1,0,0,1,2,59,3,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0
5358,2896,29,2,0,3,0,0,0,1,2,2,369,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
5359,35892,30,0,0,0,0,0,1,0,2,4,449,4,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
5360,26722,56,4,0,0,0,0,0,0,8,3,149,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
5361,38199,56,11,0,4,0,1,0,0,7,1,480,1,2,2,2,-3.4,92.431,-26.9,0.7440000000000001,5017.5,1
5362,12754,49,3,2,1,0,0,0,0,4,1,146,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5363,40913,65,5,0,4,0,0,1,0,7,0,165,1,3,1,2,-1.1,94.601,-49.5,0.977,4963.6,1
5364,18299,51,4,0,2,0,0,0,0,4,2,154,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5365,39885,43,1,0,3,0,0,1,0,3,3,1720,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
5366,19152,43,0,0,0,1,0,0,0,5,1,1332,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,1
5367,20438,31,0,1,0,0,1,0,0,5,1,507,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1
5368,38194,65,5,0,1,0,0,0,0,7,1,384,2,999,0,0,-3.4,92.431,-26.9,0.7440000000000001,5017.5,1
5369,39575,18,6,1,5,0,0,0,1,2,1,421,1,3,1,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,1
5370,37801,54,5,0,3,1,1,0,0,5,1,95,2,999,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
5371,33719,55,5,2,4,1,1,0,0,2,2,526,4,999,1,1,-1.8,92.893,-46.2,1.281,5099.1,1
5372,39875,31,2,0,3,0,0,0,1,3,1,208,1,999,0,0,-1.7,94.055,-39.8,0.723,4991.6,1
5373,30239,27,0,1,0,0,0,0,0,1,3,193,1,999,1,1,-1.8,93.075,-47.1,1.365,5099.1,0
5374,5127,55,1,0,3,1,0,0,1,2,4,530,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5375,39747,40,1,2,2,0,0,0,1,2,3,57,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
